0001.0016 0 clueweb22-en0018-27-00882 0
0001.0016 0 clueweb22-en0018-92-02061 0
0001.0017 0 clueweb22-en0005-47-10861 1
0001.0017 0 clueweb22-en0038-01-06872 1
0001.0017 0 clueweb22-en0027-90-15130 1
0001.0017 0 clueweb22-en0044-72-10393 1
0001.0017 0 clueweb22-en0015-43-06780 1
0001.0017 0 clueweb22-en0039-77-13012 0
0001.0017 0 clueweb22-en0036-06-18869 1
0001.0017 0 clueweb09-en0007-00-09110 0
0001.0017 0 clueweb22-en0022-68-07700 1
0001.0017 0 clueweb22-en0018-03-13064 0
0001.0017 0 clueweb22-en0003-92-14209 1
0001.0017 0 clueweb22-en0027-86-10622 1
0001.0017 0 clueweb22-en0046-50-05919 1
0001.0018 0 clueweb09-en0009-64-30845 0
0001.0018 0 clueweb22-en0039-26-15248 1
0001.0018 0 clueweb22-en0025-86-05322 0
0001.0018 0 clueweb22-en0001-30-02051 0
0001.0018 0 clueweb22-en0030-57-01321 0
0001.0018 0 clueweb22-en0017-02-05061 0
0001.0018 0 clueweb22-en0017-82-01506 0
0001.0018 0 clueweb22-en0012-82-07804 0
0001.0018 0 clueweb22-en0027-81-03690 0
0001.0018 0 clueweb22-en0016-34-09512 0
0001.0018 0 clueweb22-en0015-28-18343 0
0001.0018 0 clueweb22-en0038-82-02282 1
0001.0018 0 clueweb22-en0041-33-19344 0
0001.0019 0 clueweb22-en0006-54-04882 0
0001.0019 0 clueweb22-en0043-74-03459 0
0001.0019 0 clueweb09-en0007-29-30662 0
0001.0019 0 clueweb22-en0018-54-07614 0
0001.0019 0 clueweb22-en0010-26-02469 0
0001.0019 0 clueweb22-en0023-40-19164 1
0001.0019 0 clueweb22-en0009-53-09214 1
0001.0019 0 clueweb22-en0022-36-10136 0
0001.0019 0 clueweb22-en0039-29-02448 0
0001.0019 0 clueweb22-en0009-31-13880 0
0001.0019 0 clueweb22-en0014-30-08384 0
0001.0019 0 clueweb22-en0030-70-06906 0
0001.0019 0 clueweb22-en0040-19-01612 1
0001.0020 0 clueweb22-en0005-09-19333 1
0001.0020 0 clueweb09-en0002-63-12795 0
0001.0020 0 clueweb22-en0041-78-10656 1
0001.0020 0 clueweb22-en0000-67-08493 1
0001.0020 0 clueweb22-en0017-53-04477 0
0001.0020 0 clueweb22-en0029-51-07598 1
0001.0020 0 clueweb22-en0023-15-13746 1
0001.0020 0 clueweb22-en0042-88-12167 1
0001.0020 0 clueweb22-en0006-21-16292 0
0001.0020 0 clueweb22-en0037-43-02961 1
0001.0020 0 clueweb22-en0006-02-02310 0
0001.0020 0 clueweb22-en0016-60-09915 0
0001.0020 0 clueweb22-en0031-20-17738 0
0001.0021 0 clueweb22-en0004-91-00475 0
0001.0021 0 clueweb09-en0002-63-12795 0
0001.0021 0 clueweb22-en0008-01-13241 0
0001.0021 0 clueweb22-en0021-35-08752 1
0001.0021 0 clueweb22-en0014-97-04658 0
0001.0021 0 clueweb22-en0000-44-11066 0
0001.0021 0 clueweb22-en0026-03-04607 0
0001.0021 0 clueweb22-en0017-33-08393 1
0001.0021 0 clueweb22-en0008-00-10442 0
0001.0021 0 clueweb22-en0007-02-17904 0
0001.0021 0 clueweb22-en0033-30-19158 0
0001.0021 0 clueweb22-en0025-26-14057 0
0001.0021 0 clueweb22-en0015-86-04230 1
0001.0023 0 clueweb22-en0000-82-02416 0
0001.0023 0 clueweb22-en0033-40-06507 1
0001.0023 0 clueweb22-en0006-70-03607 0
0001.0023 0 clueweb22-en0030-15-04326 0
0001.0023 0 clueweb22-en0019-12-14530 0
0001.0023 0 clueweb09-en0005-85-21121 0
0001.0023 0 clueweb22-en0032-75-07190 1
0001.0023 0 clueweb22-en0029-08-07449 1
0001.0023 0 clueweb22-en0030-49-09942 0
0001.0023 0 clueweb22-en0042-48-17082 0
0001.0023 0 clueweb22-en0012-13-15149 0
0001.0023 0 clueweb22-en0006-26-13498 0
0001.0023 0 clueweb22-en0023-30-00508 0
0001.0024 0 clueweb22-en0038-37-08336 0
0001.0024 0 clueweb09-en0008-31-37861 0
0001.0024 0 clueweb22-en0030-16-09812 0
0001.0024 0 clueweb22-en0001-24-14544 0
0001.0024 0 clueweb22-en0012-63-02562 1
0001.0024 0 clueweb22-en0013-94-12266 0
0001.0024 0 clueweb22-en0004-60-08976 0
0001.0024 0 clueweb22-en0025-19-09622 0
0001.0024 0 clueweb22-en0028-92-09831 0
0001.0024 0 clueweb22-en0000-12-05356 0
0001.0024 0 clueweb22-en0011-12-11324 0
0001.0024 0 clueweb22-en0032-02-17320 0
0001.0024 0 clueweb22-en0012-04-14225 0
0001.0025 0 clueweb22-en0009-18-00902 1
0001.0025 0 clueweb22-en0029-06-15825 1
0001.0025 0 clueweb22-en0005-66-15738 1
0001.0025 0 clueweb22-en0010-07-02573 1
0001.0025 0 clueweb22-en0015-41-07585 0
0001.0025 0 clueweb22-en0025-32-07563 1
0001.0025 0 clueweb22-en0022-78-07219 0
0001.0025 0 clueweb22-en0039-99-12473 1
0001.0025 0 clueweb22-en0010-90-10541 1
0001.0025 0 clueweb09-en0008-13-05976 0
0001.0025 0 clueweb22-en0008-43-00885 1
0001.0025 0 clueweb22-en0040-77-00425 1
0001.0025 0 clueweb22-en0027-07-01143 0
0001.0026 0 clueweb22-en0001-82-01663 1
0001.0026 0 clueweb22-en0008-59-13938 1
0001.0026 0 clueweb22-en0037-51-02299 1
0001.0026 0 clueweb22-en0020-08-16445 0
0001.0026 0 clueweb22-en0027-19-09174 1
0001.0026 0 clueweb22-en0025-72-12796 1
0001.0026 0 clueweb22-en0032-43-08378 0
0001.0026 0 clueweb22-en0017-44-13761 1
0001.0026 0 clueweb22-en0014-90-05455 1
0001.0026 0 clueweb22-en0031-20-11162 0
0001.0026 0 clueweb22-en0029-45-03765 0
0001.0026 0 clueweb09-en0008-31-37861 0
0001.0026 0 clueweb22-en0002-61-06498 1
0001.0027 0 clueweb22-en0041-28-10348 1
0001.0027 0 clueweb22-en0025-70-01598 0
0001.0027 0 clueweb22-en0032-63-13301 1
0001.0027 0 clueweb22-en0006-87-14746 0
0001.0027 0 clueweb22-en0009-59-00123 1
0001.0027 0 clueweb22-en0003-07-00546 0
0001.0027 0 clueweb22-en0003-72-13452 1
0001.0027 0 clueweb22-en0033-32-13474 0
0001.0027 0 clueweb22-en0015-96-06734 1
0001.0027 0 clueweb22-en0033-39-04270 1
0001.0027 0 clueweb22-en0023-64-13153 0
0001.0027 0 clueweb09-en0002-82-08074 0
0001.0027 0 clueweb22-en0008-61-01613 0
0001.0028 0 clueweb22-en0018-89-08153 0
0001.0028 0 clueweb22-en0030-30-11416 0
0001.0028 0 clueweb22-en0003-97-15779 0
0001.0028 0 clueweb22-en0007-07-09574 0
0001.0028 0 clueweb22-en0022-34-15838 0
0001.0028 0 clueweb22-en0019-93-18163 0
0001.0028 0 clueweb22-en0027-43-14379 1
0001.0028 0 clueweb09-en0002-86-03239 0
0001.0028 0 clueweb22-en0014-63-10612 0
0001.0028 0 clueweb22-en0012-11-13656 0
0001.0028 0 clueweb22-en0015-56-11350 0
0001.0028 0 clueweb22-en0038-46-08465 0
0001.0028 0 clueweb22-en0022-88-16559 0
0001.0029 0 clueweb22-en0005-06-09737 0
0001.0029 0 clueweb22-en0024-13-01744 0
0001.0029 0 clueweb22-en0017-77-14675 1
0001.0029 0 clueweb22-en0030-57-18465 0
0001.0029 0 clueweb22-en0014-56-06924 0
0001.0029 0 clueweb22-en0013-66-12187 1
0001.0029 0 clueweb22-en0042-61-15071 1
0001.0029 0 clueweb22-en0021-38-00305 0
0001.0029 0 clueweb09-en0005-85-21121 0
0001.0029 0 clueweb22-en0010-26-12949 0
0001.0029 0 clueweb22-en0037-32-02610 1
0001.0029 0 clueweb22-en0016-34-17820 0
0001.0029 0 clueweb22-en0019-53-00396 1
0001.0030 0 clueweb22-en0038-04-03594 0
0001.0030 0 clueweb22-en0014-17-03347 0
0001.0030 0 clueweb22-en0033-71-08722 0
0001.0030 0 clueweb22-en0045-68-07450 0
0001.0030 0 clueweb22-en0025-88-00368 1
0001.0030 0 clueweb22-en0022-90-18941 0
0001.0030 0 clueweb22-en0014-30-08384 0
0001.0030 0 clueweb09-enwp03-08-12100 0
0001.0030 0 clueweb22-en0012-51-01467 0
0001.0030 0 clueweb22-en0002-85-05476 0
0001.0030 0 clueweb22-en0007-79-13541 0
0001.0030 0 clueweb22-en0041-45-01210 0
0001.0030 0 clueweb22-en0025-23-05581 0
0001.0031 0 clueweb22-en0005-74-04708 0
0001.0031 0 clueweb22-en0019-55-13878 0
0001.0031 0 clueweb09-en0009-64-30845 0
0001.0031 0 clueweb22-en0025-55-04291 1
0001.0031 0 clueweb22-en0016-32-11286 0
0001.0031 0 clueweb22-en0020-92-16700 0
0001.0031 0 clueweb22-en0036-76-10950 0
0001.0031 0 clueweb22-en0003-47-05854 0
0001.0031 0 clueweb22-en0025-91-08207 0
0001.0031 0 clueweb22-en0042-96-13089 0
0001.0031 0 clueweb22-en0020-53-18009 0
0001.0031 0 clueweb22-en0012-37-18381 0
0001.0031 0 clueweb22-en0003-48-13782 0
0001.0033 0 clueweb22-en0021-49-16265 0
0001.0033 0 clueweb09-en0002-86-03239 0
0001.0033 0 clueweb22-en0031-33-09598 0
0001.0033 0 clueweb22-en0022-23-12374 1
0001.0033 0 clueweb22-en0031-79-04276 0
0001.0033 0 clueweb22-en0011-88-08235 1
0001.0033 0 clueweb22-en0023-50-02313 0
0001.0033 0 clueweb22-en0014-09-14937 0
0001.0033 0 clueweb22-en0014-93-19199 0
0001.0033 0 clueweb22-en0015-35-00993 0
0001.0033 0 clueweb22-en0023-30-02729 1
0001.0033 0 clueweb22-en0038-22-08916 0
0001.0033 0 clueweb22-en0013-81-16002 1
0001.0034 0 clueweb22-en0004-54-18010 0
0001.0034 0 clueweb22-en0044-21-12360 1
0001.0034 0 clueweb22-en0030-38-09102 0
0001.0034 0 clueweb22-en0009-96-18752 0
0001.0034 0 clueweb22-en0008-89-06197 0
0001.0034 0 clueweb22-en0014-07-04483 0
0001.0034 0 clueweb22-en0003-11-06803 0
0001.0034 0 clueweb22-en0044-06-17367 0
0001.0034 0 clueweb22-en0028-04-08308 1
0001.0034 0 clueweb09-en0007-00-09110 0
0001.0034 0 clueweb22-en0029-24-19404 0
0001.0034 0 clueweb22-en0040-98-04447 0
0001.0034 0 clueweb22-en0016-10-12087 1
0001.0035 0 clueweb22-en0036-71-13145 0
0001.0035 0 clueweb22-en0014-01-16844 1
0001.0035 0 clueweb22-en0025-62-06408 0
0001.0035 0 clueweb22-en0038-27-07399 1
0001.0035 0 clueweb22-en0045-76-15284 0
0001.0035 0 clueweb22-en0038-91-06237 1
0001.0035 0 clueweb22-en0023-76-20533 1
0001.0035 0 clueweb22-en0008-93-05549 0
0001.0035 0 clueweb22-en0013-73-11738 1
0001.0035 0 clueweb22-en0000-00-11842 1
0001.0035 0 clueweb22-en0000-82-02578 1
0001.0035 0 clueweb22-en0014-16-10537 1
0001.0035 0 clueweb09-en0003-07-27095 0
0001.0036 0 clueweb22-en0019-02-19383 0
0001.0036 0 clueweb22-en0012-58-14667 1
0001.0036 0 clueweb22-en0012-03-03750 1
0001.0036 0 clueweb22-en0027-92-07941 0
0001.0036 0 clueweb22-en0042-72-04971 1
0001.0036 0 clueweb22-en0003-52-06133 0
0001.0036 0 clueweb22-en0001-28-16794 0
0001.0036 0 clueweb22-en0007-15-00039 0
0001.0036 0 clueweb22-en0009-50-18864 1
0001.0036 0 clueweb22-en0020-39-17710 0
0001.0036 0 clueweb22-en0012-06-06957 0
0001.0036 0 clueweb09-enwp02-01-03342 0
0001.0036 0 clueweb22-en0030-69-00222 0
0001.0037 0 clueweb22-en0027-95-09740 0
0001.0037 0 clueweb22-en0029-09-09970 0
0001.0037 0 clueweb22-en0020-33-08959 0
0001.0037 0 clueweb22-en0011-14-19998 0
0001.0037 0 clueweb22-en0017-18-12060 1
0001.0037 0 clueweb22-en0014-00-13153 1
0001.0037 0 clueweb22-en0005-70-06727 0
0001.0037 0 clueweb22-en0010-37-17332 0
0001.0037 0 clueweb22-en0004-88-02465 0
0001.0037 0 clueweb22-en0009-74-05809 0
0001.0037 0 clueweb09-en0009-77-38942 0
0001.0037 0 clueweb22-en0027-68-13259 0
0001.0037 0 clueweb22-en0037-08-13504 1
0001.0038 0 clueweb22-en0016-10-00149 0
0001.0038 0 clueweb22-en0036-24-12758 0
0001.0038 0 clueweb22-en0018-70-09015 0
0001.0038 0 clueweb22-en0036-57-16251 0
0001.0038 0 clueweb22-en0029-74-01402 1
0001.0038 0 clueweb22-en0032-71-00484 0
0001.0038 0 clueweb22-en0002-33-02510 0
0001.0038 0 clueweb09-en0009-64-30845 0
0001.0038 0 clueweb22-en0037-57-00175 1
0001.0038 0 clueweb22-en0000-38-19132 1
0001.0038 0 clueweb22-en0014-75-00811 0
0001.0038 0 clueweb22-en0013-02-13982 0
0001.0038 0 clueweb22-en0012-61-01498 0
0001.0039 0 clueweb22-en0017-08-13480 1
0001.0039 0 clueweb22-en0010-57-05727 1
0001.0039 0 clueweb22-en0005-81-15536 1
0001.0039 0 clueweb22-en0031-40-03055 0
0001.0039 0 clueweb22-en0002-26-18036 1
0001.0039 0 clueweb22-en0033-57-07828 1
0001.0039 0 clueweb09-en0004-13-04016 0
0001.0039 0 clueweb22-en0011-28-16497 0
0001.0039 0 clueweb22-en0020-43-00858 0
0001.0039 0 clueweb22-en0017-19-11477 0
0001.0039 0 clueweb22-en0010-87-19248 0
0001.0039 0 clueweb22-en0033-49-09495 0
0001.0039 0 clueweb22-en0040-26-14377 0
0001.0040 0 clueweb22-en0033-57-11556 0
0001.0040 0 clueweb09-en0006-75-34429 0
0001.0040 0 clueweb22-en0039-29-02448 0
0001.0040 0 clueweb22-en0020-34-07740 0
0001.0040 0 clueweb22-en0001-00-18477 0
0001.0040 0 clueweb22-en0019-18-02553 0
0001.0040 0 clueweb22-en0014-63-02282 0
0001.0040 0 clueweb22-en0013-61-11005 0
0001.0040 0 clueweb22-en0011-10-06789 1
0001.0040 0 clueweb22-en0000-72-16295 0
0001.0040 0 clueweb22-en0026-78-15487 0
0001.0040 0 clueweb22-en0012-27-16341 0
0001.0040 0 clueweb22-en0018-00-07992 0
0001.0042 0 clueweb22-en0042-47-12647 0
0001.0042 0 clueweb22-en0013-17-01597 1
0001.0042 0 clueweb22-en0015-83-10723 0
0001.0042 0 clueweb22-en0000-45-15894 1
0001.0042 0 clueweb22-en0036-25-17811 0
0001.0042 0 clueweb22-en0044-19-10395 0
0001.0042 0 clueweb22-en0000-91-13153 1
0001.0042 0 clueweb22-en0015-98-05829 1
0001.0042 0 clueweb22-en0044-64-09396 1
0001.0042 0 clueweb22-en0031-57-03986 0
0001.0042 0 clueweb22-en0025-26-14057 0
0001.0042 0 clueweb22-en0018-63-09723 1
0001.0042 0 clueweb09-en0000-87-03924 0
0001.0043 0 clueweb22-en0017-82-01940 0
0001.0043 0 clueweb22-en0011-89-02011 0
0001.0043 0 clueweb22-en0019-90-15289 0
0001.0043 0 clueweb22-en0003-39-12027 0
0001.0043 0 clueweb22-en0017-78-05014 0
0001.0043 0 clueweb22-en0037-60-09621 1
0001.0043 0 clueweb22-en0013-59-04833 0
0001.0043 0 clueweb22-en0021-72-19668 0
0001.0043 0 clueweb22-en0005-80-11208 0
0001.0043 0 clueweb22-en0002-50-14044 0
0001.0043 0 clueweb22-en0037-39-07593 1
0001.0043 0 clueweb09-en0005-94-21396 0
0001.0043 0 clueweb22-en0008-94-13173 1
0001.0044 0 clueweb22-en0016-64-07161 1
0001.0044 0 clueweb22-en0010-88-10692 1
0001.0044 0 clueweb09-enwp03-08-12100 0
0001.0044 0 clueweb22-en0042-53-07955 0
0001.0044 0 clueweb22-en0032-33-03546 0
0001.0044 0 clueweb22-en0039-14-07153 0
0001.0044 0 clueweb22-en0036-93-04073 0
0001.0044 0 clueweb22-en0018-36-14004 0
0001.0044 0 clueweb22-en0042-38-11610 0
0001.0044 0 clueweb22-en0006-67-16734 0
0001.0044 0 clueweb22-en0043-42-16540 0
0001.0044 0 clueweb22-en0045-91-01746 0
0001.0044 0 clueweb22-en0017-06-04220 0
0001.0045 0 clueweb22-en0039-37-02720 1
0001.0045 0 clueweb22-en0011-73-13605 0
0001.0045 0 clueweb22-en0027-01-07926 0
0001.0045 0 clueweb09-enwp03-08-12100 0
0001.0045 0 clueweb22-en0003-16-05077 1
0001.0045 0 clueweb22-en0017-53-04477 0
0001.0045 0 clueweb22-en0006-02-02310 0
0001.0045 0 clueweb22-en0013-19-14077 0
0001.0045 0 clueweb22-en0038-97-12513 0
0001.0045 0 clueweb22-en0027-81-08320 1
0001.0045 0 clueweb22-en0022-89-07619 1
0001.0045 0 clueweb22-en0005-06-15493 0
0001.0045 0 clueweb22-en0037-31-04842 1
0001.0046 0 clueweb22-en0039-73-01586 0
0001.0046 0 clueweb22-en0044-03-05450 0
0001.0046 0 clueweb22-en0038-48-00542 0
0001.0046 0 clueweb22-en0028-23-06234 1
0001.0046 0 clueweb22-en0018-62-09542 1
0001.0046 0 clueweb22-en0022-49-06537 0
0001.0046 0 clueweb22-en0046-70-01877 1
0001.0046 0 clueweb22-en0042-60-13288 1
0001.0046 0 clueweb22-en0008-49-12418 0
0001.0046 0 clueweb22-en0033-64-00147 0
0001.0046 0 clueweb22-en0011-54-00879 1
0001.0046 0 clueweb09-en0000-87-03924 0
0001.0046 0 clueweb22-en0024-03-05857 0
0001.0048 0 clueweb22-en0037-82-06444 0
0001.0048 0 clueweb22-en0030-29-12291 1
0001.0048 0 clueweb22-en0013-77-08743 1
0001.0048 0 clueweb22-en0029-65-05335 1
0001.0048 0 clueweb22-en0032-22-02563 0
0001.0048 0 clueweb22-en0016-61-17074 0
0001.0048 0 clueweb09-en0008-25-06683 0
0001.0048 0 clueweb22-en0026-72-09813 0
0001.0048 0 clueweb22-en0010-82-15559 0
0001.0048 0 clueweb22-en0004-58-14668 1
0001.0048 0 clueweb22-en0027-88-05672 0
0001.0048 0 clueweb22-en0018-28-19662 0
0001.0048 0 clueweb22-en0020-38-15859 1
